Acceso a tasks.php - course_id recibido: N/A
Acceso a tasks.php - course_id recibido: N/A
Acceso a tasks.php - course_id recibido: N/A
Acceso a tasks.php - course_id recibido: N/A
Acceso a tasks.php - course_id recibido: N/A
Acceso a tasks.php - course_id recibido: N/A
Acceso a tasks.php - course_id recibido: N/A
Acceso a tasks.php - course_id recibido: N/A
Acceso a tasks.php - course_id recibido: N/A
Acceso a tasks.php - course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php?course_id=3, course_id recibido: 3
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php?course_id=3, course_id recibido: 3
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php?course_id=3, course_id recibido: 3
Acceso a tasks.php - URL: http://localhost/cursos_app/views/teacher/tasks.php, course_id recibido: N/A
Acceso a student tasks.php - user_id: 2, role: teacher
Acceso a student tasks.php - user_id: 2, role: teacher
Acceso a student tasks.php - user_id: 2, role: teacher
Acceso a student tasks.php - user_id: 2, role: teacher
Acceso a student tasks.php - user_id: 2, role: teacher
Acceso a student tasks.php - user_id: 2, role: teacher
Acceso a student tasks.php - user_id: 2, role: teacher
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=3
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=3
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=3
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=3
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=3
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Tarea+creada+con+%C3%A9xito
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=3
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Tarea+creada+con+%C3%A9xito
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=3
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=3
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?error=Datos%20inv%C3%A1lidos
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?error=Datos%20inv%C3%A1lidos
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?error=Datos%20inv%C3%A1lidos
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?error=Datos%20inv%C3%A1lidos
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?error=Datos%20inv%C3%A1lidos
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?error=Datos%20inv%C3%A1lidos
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?error=Datos%20inv%C3%A1lidos
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?error=Datos%20inv%C3%A1lidos
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?error=Datos%20inv%C3%A1lidos
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?error=Datos%20inv%C3%A1lidos
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?error=Datos%20inv%C3%A1lidos
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Calificaci%C3%B3n+guardada
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Calificaci%C3%B3n+guardada
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Calificaci%C3%B3n+guardada
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Tarea+creada+con+%C3%A9xito
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Tarea+creada+con+%C3%A9xito
Acceso a teacher tasks.php - user_id: 2, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=3
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Calificaci%C3%B3n+guardada
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Tarea+actualizada+con+%C3%A9xito
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Tarea+actualizada+con+%C3%A9xito
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Tarea+actualizada+con+%C3%A9xito
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Tarea+actualizada+con+%C3%A9xito
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Tarea+eliminada
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Calificaci%C3%B3n+guardada
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Tarea+creada+con+%C3%A9xito
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?success=Tarea+actualizada+con+%C3%A9xito
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
Acceso a teacher tasks.php - user_id: 4, role: teacher, URL: /cursos_app/views/teacher/tasks.php?course_id=10
